language,source,target,p_lag,dmax,lead_days,ty_pvalue,pearson_r,abs_r,fdr_significant
english,7,6,1,0,7,0.718372047060041,0.08833164227132588,0.08833164227132588,False
english,7,8,3,0,3,0.10613235179840573,0.12662625351928947,0.12662625351928947,False
english,7,9,1,0,1,0.07220894078430339,0.18203817411561668,0.18203817411561668,False
english,7,10,2,0,3,0.4165670669208025,0.1604450192033011,0.1604450192033011,False
english,7,11,1,0,3,0.41128319144694414,-0.13525779701110194,0.13525779701110194,False
english,7,12,1,0,1,0.193814612967345,0.12353802932198138,0.12353802932198138,False
english,7,13,1,0,2,0.9266443303027697,-0.137206483415922,0.137206483415922,False
english,7,14,1,0,4,0.08261248861742478,0.3439015218410832,0.3439015218410832,False
english,7,15,1,0,6,0.9154118572536087,0.27038080831473815,0.27038080831473815,False
english,7,16,1,0,5,0.5243330403544804,0.20814440586034563,0.20814440586034563,False
english,7,17,1,0,4,0.9238057922968435,-0.14424939270645787,0.14424939270645787,False
english,7,18,1,0,7,0.319926528545603,-0.1437080490140267,0.1437080490140267,False
english,7,19,1,0,2,0.2823357172270184,0.19000181180439163,0.19000181180439163,False
english,7,20,1,1,3,0.36917137131004585,-0.1769676477314336,0.1769676477314336,False
english,7,21,1,0,3,0.7692936878758343,0.22464022945542753,0.22464022945542753,False
english,7,22,1,0,7,0.5748956118063326,-0.21555228624134234,0.21555228624134234,False
english,7,23,1,0,3,0.26087067337338365,-0.15734736964402743,0.15734736964402743,False
english,7,24,1,0,2,0.2629574315717569,-0.1754348357756457,0.1754348357756457,False
english,7,25,4,1,2,0.8034236113331537,0.06149168351347423,0.06149168351347423,False
english,7,26,1,0,6,0.5818738633848317,0.1360032605790883,0.1360032605790883,False
english,7,27,1,0,3,0.6052573408580328,-0.14498237210117096,0.14498237210117096,False
english,7,28,2,1,6,0.6638653420710225,0.11608957405574134,0.11608957405574134,False
english,7,29,1,0,5,0.49073440984636907,-0.1857486856100405,0.1857486856100405,False
english,7,30,1,0,7,0.4435763698060011,0.17469134208951403,0.17469134208951403,False
english,7,31,1,0,3,0.4567571214562033,-0.07308221653605405,0.07308221653605405,False
english,7,32,1,0,6,0.762025580810802,0.07708934809475203,0.07708934809475203,False
english,7,33,1,0,5,0.8561474487906249,0.12968692614895413,0.12968692614895413,False
english,7,34,1,0,6,0.7197536409773204,0.11221971976036213,0.11221971976036213,False
english,7,35,2,0,2,0.09156413539173644,-0.1417855109162721,0.1417855109162721,False
english,7,36,7,0,1,0.8601588211028943,-0.11001605485203073,0.11001605485203073,False
